# Correlation R2 between TDD anomalies on April 25, and breakup day 
# For all selected sites and stations
# 
location,ALYESKA,ANCHORAGE_MERRILL_FIELD,ANCHORAGE_TED_STEVENS_INTERNATIONAL_AIRPORT,AUKE_BAY,BARROW_AIRPORT,BETHEL_AIRPORT,BETTLES_AIRPORT,BIG_DELTA_AIRPORT,CHICKEN,COLD_BAY_AIRPORT,COLLEGE_OBSERVATORY,CORDOVA_AIRPORT,DUTCH_HARBOR,EAGLE,FAIRBANKS_INTL_AP,GULKANA_AIRPORT,HAINES_AIRPORT,HOMER_AIRPORT,ILIAMNA_AIRPORT,JUNEAU_AIRPORT,KENAI_AIRPORT,KETCHIKAN_AIRPORT,KING_SALMON_AIRPORT,KODIAK_AIRPORT,KOTZEBUE_AIRPORT,MCGRATH_AP,MCKINLEY_PARK,NENANA_MUN_AP,NOME_AIRPORT,NORTHWAY_AIRPORT,NORTH_POLE,SAINT_PAUL_ISLAND_AIRPORT,SITKA_AIRPORT,SKAGWAY_AIRPORT,TALKEETNA_AIRPORT,TANANA_AIRPORT,YAKUTAT_AIRPORT
Buckland River at Buckland,0.14775496699097704,0.012742769330856144,0.09558990029964222,0.002843332760600973,0.0,0.22193287303426612,0.0645582224513642,0.1807642578891602,0.06053452016485336,0.15454057709040375,0.13952519583889,0.13600776668777959,0.15106104636446976,0.15675900816807842,0.1433499330001839,0.25681912182965283,0.05009648429077254,0.16671206865318583,0.14519142131234605,0.024704947834444425,0.16225250387670384,0.05376348532468443,0.17436559933958212,0.10310214141105839,0.3135118188659021,0.1372578273942535,0.22268062031126779,0.17441932365864724,0.20350826490440765,0.24031326647213777,0.14886274457087043,0.06993002917892767,0.05563071293571534,0.06576112490115894,0.15306332409434348,0.0400621766947238,0.08984871536070818
Chena River at Fairbanks,0.25740218466738024,0.340906325213789,0.3277274312591196,0.270522570234467,0.0,0.21223413496308408,0.26794274358586545,0.5580831465302059,0.3234090160578837,0.1327934229588851,0.5806348084142389,0.3062752853414344,0.04633860139677105,0.44745877510116305,0.508359246143405,0.3217333383113069,0.23799328336896597,0.20436297009430443,0.2791963805849056,0.28147905270761353,0.319640653809103,0.10567803152065564,0.36978428849386147,0.19958645817248072,0.09463840436455069,0.4497265363176573,0.3157983478779068,0.5860862150698818,0.22088482934572537,0.2533128039066958,0.4789814776848907,0.048855962694454094,0.24879355258789076,0.21618998354701854,0.30541059990221797,0.31021298408194536,0.22837796868951815
Chisana River at Northway,0.6977351196287215,0.6907653960475373,0.6566896161938529,0.2992125866025235,0.0,0.32064475718874946,0.18940550064856304,0.5984636019556998,0.6264765575102713,0.15982265669945495,0.5950392813891587,0.432651039143747,0.10078108077092518,0.6081246836493818,0.5883855118759364,0.7154008883901364,0.46631998700748495,0.4923668060521337,0.4930345074000919,0.43566294286138657,0.42063359469887135,0.4570668853638202,0.46827256555282243,0.2607745238835119,0.2704794818434944,0.38056661819302356,0.5609569299883973,0.5800367817865436,0.20714527468308605,0.6629676733677143,0.6039997016614269,0.16597945602306502,0.39831391074300104,0.6399879867821674,0.6624480595606038,0.24566583669380837,0.3680220607498496
Gakona River at Gakona,0.16593624080919644,0.11425932321499185,0.2031267318753102,0.15685018774865536,0.0,0.0719307757097905,0.08798011909673724,0.18439355175609912,0.25340892832175066,0.0564847024641765,0.23751239310319475,0.1937766297225492,0.11264141241676633,0.2018474598770416,0.2455862553546842,0.2579594214152745,0.15345542798742207,0.12986134155919546,0.14490055329873186,0.12315202366176235,0.21296993983123513,0.034906447681284404,0.15304147773217866,0.09139503204037663,0.012408871981451722,0.16179130932134259,0.1682695540344167,0.2229945468894507,0.05920830198269456,0.2985409247447745,0.2639490396197809,0.18662171816664153,0.14766618061466824,0.13474860890153484,0.35141767389589196,0.11841137028823046,0.1279036851404683
Gulkana River nr Gakona,0.11928311953661708,0.11196650481534708,0.13843018190202824,0.07509390242114332,0.0,0.037921350153515124,0.09790184723646671,0.23562444571571475,0.3080251914256856,0.048239505648145754,0.22442740799244462,0.10036846479603012,0.08235679923327949,0.20431797654648912,0.186224866024304,0.36244009498565155,0.14166921374667277,0.061290875622628624,0.08845297321078996,0.08365572395402379,0.08237473383138455,0.018995398743509074,0.09664954379067763,0.05717065249099455,0.03103897944835159,0.13822117143911536,0.17459368430453429,0.20589198225727415,0.051690202625939055,0.3627732539547408,0.26878235988253923,0.1423210238838959,0.04498001870769164,0.1703367261806508,0.27027210643413974,0.11719266802633509,0.05210100513271832
Kobuk River at Ambler,0.11403639638542765,0.07335912946921662,0.14332509666879387,0.00011722383520453017,0.0,0.2268149028509187,0.09224511257097676,0.2194468937118182,0.1663119225807941,0.12313350228525041,0.12138041009174036,0.1189448868361804,0.16418972780421107,0.12756405189240352,0.17989469357652485,0.25335235480179435,0.08493910837109767,0.18247968642566934,0.1296418713805093,0.06347814251406711,0.18356457338671928,0.07413059930361086,0.17682332338415338,0.12014010039739101,0.25062989632115895,0.11945866622029029,0.2162782960230256,0.20486883802077344,0.23749071409127534,0.21411079689039236,0.12637445730984148,0.07523320746188078,0.09540498223668396,0.20392599633035205,0.1539020114040877,0.042493853095922136,0.10056660818617541
Kobuk River at Kobuk,0.15530981825954715,0.08927856439555867,0.12977707616805875,0.003370535076344008,0.0,0.2614315719167335,0.19818380157459706,0.2886961751237646,0.18856980649411645,0.05186494630722193,0.19331894364777377,0.13587964041135947,0.043693152458216235,0.2837138652396625,0.2692228149841699,0.23930329774834544,0.06560369999988545,0.16063788704038892,0.1144622537260279,0.05975412028988307,0.2794447164996536,0.06726512399088844,0.14495237830166463,0.07365031025106825,0.20083306653946234,0.25196470928139997,0.25569005268634587,0.340070134628704,0.20654997705114111,0.2729912224939539,0.19585590665949032,0.04365946646593214,0.08129046352383085,0.10309688365729944,0.23216942729832699,0.15508581282279768,0.10273666934597006
Kobuk River at Shungnak,0.15945677364439761,0.11826739208015687,0.15315893951867257,0.001979267823774267,0.0,0.2689547098970389,0.24483869472783187,0.4535488572079817,0.2199665277260841,0.09875777865416552,0.3150919384173484,0.15946602290528872,0.16729681085434372,0.2910398376491346,0.3238587572653836,0.3450573325190328,0.11582864198103285,0.16790686051770123,0.13137123388531238,0.06632741051280888,0.3044099746329188,0.08378683312951563,0.16369304418904124,0.13088861544733638,0.3417238395142007,0.3113217585822212,0.34436781147342477,0.33523601074677845,0.25610290201683594,0.38510587039198996,0.3303700256491249,0.1240793270982974,0.09595744661933765,0.19251939586018477,0.29050478338728236,0.1873623483223971,0.09892561079069656
Koyukuk River at Allakaket,0.14443669100056358,0.07743550506503137,0.12921112287740055,0.020809616830143197,0.0,0.18044637690617304,0.1866645391863644,0.22884406240565944,0.11254694233045673,0.031198540682479157,0.13610454742344705,0.16859227772623347,0.031213724931743483,0.3435431271184987,0.25840562131128614,0.19811415673117358,0.07050001142809431,0.14700297904734386,0.10708462573258168,0.0806729933266481,0.2862432481408042,0.06963216996844289,0.10488527140434611,0.0737119781237921,0.19619438849611828,0.16036395396199132,0.18783630837002505,0.2985138370674825,0.16968675341496042,0.1504043381763098,0.1293899866569647,0.03522835343883086,0.10042571276374435,0.15566803437950852,0.17132448590849847,0.14997694197625822,0.09614200239082096
Koyukuk River at Bettles,0.08757396077526225,0.057611418172147606,0.05097036763582849,0.0025180487024822865,0.0,0.13919398139577574,0.26186376610633594,0.1669111269480321,0.10750132135881094,0.0036566000229652854,0.15873450600047884,0.09060850428072675,0.006804395985603242,0.2656344365684377,0.2683356359850587,0.10992917499355119,0.0435032853098765,0.07686776188799084,0.060549731802353554,0.029084711994280456,0.22391562893644154,0.06044612382321934,0.07503729156849581,0.046393195650018274,0.21854271305119077,0.1839465335734533,0.1480043612553744,0.2227971453967983,0.17237891793343285,0.14759426702704642,0.14996672160349656,0.004339406209794912,0.05498953122063759,0.07730620538199723,0.10131431349643717,0.1492114832108544,0.04589104631085156
Koyukuk River at Hughes,0.14367326455737192,0.07527534203463107,0.13709318864438266,0.02426986052764881,0.0,0.2200991774910991,0.289279753518521,0.2427006843956817,0.09477320388987245,0.010896110348304344,0.2330172109145827,0.16114592631228972,0.03193397310843117,0.3158601227491538,0.3519633669099897,0.16209701589016748,0.09420426042804961,0.12073389648738274,0.08684236293444722,0.09763599964608506,0.2357856704882985,0.07145981158244519,0.11911761691022227,0.03812762016304068,0.17704001068115083,0.26147106083814087,0.19779029375668838,0.3213298021114214,0.23251750699266208,0.17848897662326568,0.22223148604525514,0.0064443575871936856,0.10356729007228399,0.14089557430530847,0.18697468631153846,0.20340222491478613,0.08600659395368976
Kuskokwim River at Akiak,0.4971701995396786,0.4179997430051548,0.5072288142437428,0.0722645272179773,0.0,0.6583967778501415,0.2280088734928523,0.5279199676768838,0.32159284523544995,0.25047183932506195,0.43864859814214907,0.4370650003924155,0.13423493887801466,0.41515727281654147,0.446970334768165,0.5004931942299808,0.20672934119773267,0.40735018834141545,0.5143192533754559,0.21357759559612668,0.48417680127118434,0.22284513927079092,0.5670663429995563,0.26686269532246987,0.22315416853324885,0.5395519794762462,0.5390530313933132,0.4645265410757119,0.41166895927048897,0.42171508378146927,0.4738936916731184,0.2385627429083002,0.2845735926860858,0.3612673083521199,0.6140037616431944,0.27052350400054875,0.31362394571943647
Kuskokwim River at Aniak,0.43458606415287926,0.3294156527353373,0.40084087820010467,0.0609366137094887,0.0,0.5426821662642839,0.2689765513011913,0.48279193239426854,0.35466700444607324,0.18705100126973456,0.4700925596013476,0.330016065812055,0.14019420821057874,0.4359701874995208,0.4414718206554994,0.42159302299763035,0.15521625168321404,0.34851629632355113,0.4269249255348491,0.18354188019277534,0.40530267673538284,0.1580470390343794,0.48547144701209466,0.23136862060815447,0.16832857673562449,0.513127890148115,0.487025869445207,0.35614051656831236,0.35671296673769476,0.39906548115190066,0.4517569368620571,0.13261141893517786,0.21981071901773588,0.2774269848988916,0.539687403379425,0.28325835806538546,0.2555628813276565
Kuskokwim River at Bethel,0.5336107153172636,0.4164870254457047,0.47011517249182355,0.06051557011505266,0.0,0.6121769662248303,0.08818594889641306,0.47780947902546855,0.25125872549892586,0.2929388689278033,0.3598470976562232,0.37127752267064557,0.18591352998410152,0.32618006214202816,0.36148673480724897,0.507632749041651,0.18755875003341854,0.44930011835660766,0.5203379715654933,0.1874663290514811,0.44216161484218275,0.18835491910692717,0.5242673754375718,0.26129120232099157,0.2514730006034519,0.3546688285004654,0.4834839178148891,0.43563320575791104,0.3255655355142704,0.4248667455316026,0.4026281624381902,0.2784548919670877,0.2622111533659481,0.3109471611779626,0.5604955058859368,0.1306612266959183,0.3187735662806062
Kuskokwim River at Crooked Creek,0.43045246496317446,0.4055352058866871,0.3786942189645686,0.025036864894622396,0.0,0.44419835965725873,0.19211338396942831,0.4555979778901924,0.2798245657680668,0.2588496634270837,0.44045766847633644,0.2992918558162383,0.22176963379201267,0.35523614405075377,0.4137120908496417,0.4200662448104132,0.14946173511834374,0.3733985032513556,0.44749761736906885,0.11419179855134039,0.4726675366882354,0.17410138307087453,0.48905705835134744,0.2721524887168177,0.1783775710244208,0.5225056970470148,0.4335623125768362,0.39733223519107747,0.2778963108398992,0.4589784170378815,0.4025091961296845,0.3444452648147561,0.1949937795303576,0.21671273699519736,0.5148216632931014,0.1945923514490382,0.21855486296637558
Kuskokwim River at Kalskag,0.5186819912864009,0.46628012354173026,0.5533250689724959,0.1837381200213258,0.0,0.6151350814195687,0.27337570408325107,0.5964356047260895,0.4159281451237934,0.22023939321020253,0.5544957875527137,0.4696808430707318,0.042747451541574985,0.43010728754087957,0.5397219117332362,0.5182998566029038,0.36550569076217726,0.43274040228401595,0.6026013785722965,0.3776943166888553,0.6003243620033221,0.3622989676645587,0.6515192736741603,0.40499781138316904,0.2882895064004605,0.6514416104836269,0.5810454668669358,0.4859040042944499,0.4520930683577932,0.48939270927143486,0.5666804408710437,0.15817301620025292,0.40604702749897675,0.4652350169066208,0.6554991024654264,0.3284985324134698,0.4054283788599163
Kuskokwim River at McGrath,0.3793990682061679,0.3150255389150157,0.3027288464995786,0.09024070134341387,0.0,0.359220585471828,0.2824231183906812,0.6027159575744636,0.320244896236767,0.09225374730852778,0.5433471682904659,0.28384060672399525,0.05985851478531881,0.4438467831509015,0.5515388470930347,0.39037107708189334,0.1429852183142414,0.2597361173367388,0.32851413488914505,0.1492698976942924,0.5136420558755772,0.12148941224239611,0.32540786583934367,0.17667969171886538,0.22822344733570302,0.5536439069827638,0.4796759904500518,0.5708020087109404,0.25574223667854024,0.3835832561015093,0.5405957698275828,0.07768350824862583,0.17236144233790165,0.22813161963750106,0.48145619681752877,0.32975483939525174,0.24209709543365623
Kuskokwim River at Nikolai,0.6093351802828264,0.5615224131849115,0.523039016434592,0.2563466067653655,0.0,0.312767141709959,0.14644765697886292,0.7161502655893757,0.39331178653072885,0.15231891982961823,0.6190486055069789,0.4545579917737225,0.06892287126325909,0.5228398539251768,0.5497649719560012,0.5897218986280042,0.30674607181883246,0.4465478676917945,0.5218980044922086,0.3101790520973319,0.6333855540974886,0.22628595539346902,0.41205466362360005,0.36579396403631975,0.136922551215517,0.46937573889899514,0.5418455488270821,0.5855430516293172,0.10430659163053217,0.46804705358517146,0.5980087549423163,0.1389128896160028,0.30170950318095807,0.3418279401970051,0.6567294436539295,0.267694714424383,0.4301897130197598
Kuskokwim River at Red Devil,0.41828645873954645,0.33714593486360034,0.3806776142929403,0.03450986565306976,0.0,0.4668227051025966,0.2015691137103504,0.4661992470265272,0.28266567452768376,0.22946118937371066,0.4567914364533154,0.31933038613962883,0.1401472254784055,0.3661487741572253,0.45553366860630934,0.5076446008523472,0.15579958751135073,0.3792316232318806,0.46196491387824,0.13823246975956663,0.5093091771087848,0.20290970566643066,0.49993973856600277,0.30501872635401656,0.21093169881906149,0.5648789164606488,0.48893032399209435,0.4193407749629594,0.30782758702866536,0.49943547030934266,0.4351512504086655,0.2788873075259228,0.22483659937537104,0.23912480610171066,0.5915633041664569,0.20741629182129542,0.25602833168814576
